nome;sigla;municipio;id_uf;uf
FACULDADE FRUTAL;FAF;Frutal;31;MG
FACULDADE GUAIRACÁ;FAG;Guarapuava;41;PR
FACULDADE JAUENSE;;Jaú;35;SP
FACULDADE SENAC PORTO ALEGRE - FSPOA;SENAC/RS;Porto Alegre;43;RS
FACULDADE DE TECNOLOGIA DA PARAÍBA;FATECPB;Cabedelo;25;PB
FACULDADE DE DIREITO DE ALTA FLORESTA;;Alta Floresta;51;MT
FACULDADE MAURÍCIO DE NASSAU DE JOÃO PESSOA;FMN JOÃO PESSOA;João Pessoa;25;PB
INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE;FAPA;Pouso Alegre;31;MG
FACULDADE VASCO DA GAMA;FVG;Salvador;29;BA
FACULDADE ESTÁCIO DE JOÃO PESSOA - ESTÁCIO DE JOÃO PESSOA;ESTÁCIO DE JOÃO PESS;João Pessoa;25;PB
Faculdade IPEMED de Ciências Médicas;IPEMED;Belo Horizonte;31;MG
CENTRO UNIVERSITÁRIO FACVEST;FACVEST;Lages;42;SC
FACULDADE BAIANA DE DIREITO E GESTÃO;;Salvador;29;BA
FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Palmas;17;TO
FACULDADE MAURÍCIO DE NASSAU DE NATAL;FMN NATAL;Natal;24;RN
FACULDADE DAS ÁGUAS EMENDADAS - FAE;FAE;Brasília;53;DF
FACULDADE LUCIANO FEIJÃO;FLF;Sobral;23;CE
FACULDADE REGIONAL DE ALAGOINHAS;FARAL;Alagoinhas;29;BA
FACULDADE BRASILEIRA DE EDUCAÇÃO E CULTURA;FABEC BRASIL;Goiânia;52;GO
FACULDADE MAUÁ DE BRASÍLIA;MAUADF;Brasília;53;DF
INSTITUTO FLORENCE DE ENSINO SUPERIOR;IFES;São Luís;21;MA
Faculdade Projeção de Planaltina;FAPRO;Brasília;53;DF
CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ;UNIFEG;Guaxupé;31;MG
AVM - FACULDADE INTEGRADA;IAVM;Rio de Janeiro;33;RJ
FACULDADE BRASIL CENTRAL;FBC;Águas Lindas de Goiás;52;GO
FACULDADE DECISION DE NEGÓCIOS;FACULDADE DECISION;Porto Alegre;43;RS
FACULDADE MAURÍCIO DE NASSAU DE CAMPINA GRANDE;FMN CG;Campina Grande;25;PB
FACULDADE DE INTEGRAÇÃO DO SERTÃO;FIS;Serra Talhada;26;PE
FACULDADE MUNDIAL;;São Paulo;35;SP
FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE;FATEC SENAI RM;Anápolis;52;GO
FACULDADE ARNALDO HORÁCIO FERREIRA;FAAHF;Luís Eduardo Magalhães;29;BA
INSTITUTO DE EDUCAÇÃO SUPERIOR RAIMUNDO SÁ;IESRSA;Picos;22;PI
FACULDADE MÉTODO DE SÃO PAULO;FAMESP;São Paulo;35;SP
FACULDADE ANHANGUERA DE LIMEIRA;;Limeira;35;SP
Faculdade Anhanguera de Indaiatuba;;Indaiatuba;35;SP
FACULDADE ALIANÇA;;Itaberaí;52;GO
FACULDADE DE ENSINO SUPERIOR SANTA BARBARA;FAESB;Tatuí;35;SP
FACULDADE DE TECNOLOGIA SENAC TUBARÃO;SENAC;Tubarão;42;SC
FACULDADE DE TECNOLOGIA SENAC CHAPECÓ;SENAC;Chapecó;42;SC
FACULDADE DE TECNOLOGIA SENAC BLUMENAU;SENAC;Blumenau;42;SC
FACULDADE DE TECNOLOGIA LUIZ ADELAR SCHEUER;FATEC- JF;Juiz de Fora;31;MG
FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE OLIVEIRA;FACIJUGO;Oliveira;31;MG
FACULDADES INTEGRADAS DE CATAGUASES;FIC;Cataguases;31;MG
FACULDADE DE TECNOLOGIA SENAI CIMATEC;SENAI CIMATEC;Salvador;29;BA
INSTITUTO SUPERIOR DE EDUCAÇÃO CARLOS CHAGAS;ISECC;Juiz de Fora;31;MG
CENTRO UNIVERSITÁRIO DE CARATINGA;UNEC;Caratinga;31;MG
CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO;CESEP;Machado;31;MG
UNIVERSIDADE DE RIO VERDE;FESURV;Rio Verde;52;GO
FACULDADE SÃO FRANCISCO DE PIUMHI;FASPI;Piumhi;31;MG
FACULDADE DE TECNOLOGIA DO AMAPÁ;META;Macapá;16;AP
FACULDADE DE TECNOLOGIA PENTÁGONO;FATEP;Santo André;35;SP
FACULDADE DE BAURU;-;Bauru;35;SP
FACULDADE JK - BRASÍLIA - UNIDADE PLANO PILOTO;CENACAP;Brasília;53;DF
FACULDADE DE TECNOLOGIA INTEGRAL;CETI;Curitiba;41;PR
CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;Formiga;31;MG
FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Petrolina;26;PE
CENTRO UNIVERSITÁRIO SENAC;SENACSP;São Paulo;35;SP
FACULDADE INSTITUTO SUPERIOR DE EDUCAÇÃO DO PARANÁ - FAINSEP;FAINSEP;Maringá;41;PR
FACULDADE UNIÃO DE GOYAZES;FUG;Trindade;52;GO
FACULDADE ANHANGUERA DE TECNOLOGIA DE SÃO BERNARDO;FAT;São Bernardo do Campo;35;SP
FACULDADE DE TECNOLOGIA SÃO MATEUS;FATESM;Porto Velho;11;RO
FACULDADE JK - ASA NORTE;-;Brasília;53;DF
FACULDADE DE TECNOLOGIA CETEP;CETEP;Curitiba;41;PR
FACULDADE SENAC PERNAMBUCO;SENACPE;Recife;26;PE
INSTITUTO INFNET RIO DE JANEIRO;INFNET;Rio de Janeiro;33;RJ
FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA;FAIP;Marília;35;SP
FACULDADE DE TECNOLOGIA SENAC PELOTAS;FATEC SENAC PELOTAS;Pelotas;43;RS
FATECE - FACULDADE DE TECNOLOGIA, CIÊNCIAS E EDUCAÇÃO;FATECE;Pirassununga;35;SP
FACULDADE DE TECNOLOGIA SENAC PASSO FUNDO;SENAC PASSO FUNDO;Passo Fundo;43;RS
FACULDADE DE TECNOLOGIA ESTÁCIO DE CURITIBA;FATEC ESTÁC CURITIBA;Curitiba;41;PR
CENTRO UNIVERSITÁRIO METODISTA;IPA;Porto Alegre;43;RS
FACULDADE ANHANGUERA DE RIO CLARO;;Rio Claro;35;SP
INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS;INES;Rio de Janeiro;33;RJ
CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Jundiaí;35;SP
FACULDADE DE TECNOLOGIA DE BOTUCATU;FATEC BT;Botucatu;35;SP
FACULDADE DE TECNOLOGIA DE GARÇA;FATECGA;Garça;35;SP
FACULDADE DE TECNOLOGIA DE JUNDIAÍ;FATEC/JD;Jundiaí;35;SP
FACULDADE DE TECNOLOGIA DE MAUÁ;FATEC MAUÁ;Mauá;35;SP
FACULDADE DE TECNOLOGIA DE MOCOCA;FATEC;Mococa;35;SP
FACULDADE DE TECNOLOGIA DE SÃO JOSÉ DO RIO PRETO;FATECRP;São José do Rio Preto;35;SP
FACULDADE DE TECNOLOGIA ZONA LESTE;FATEC-ZL;São Paulo;35;SP
FACULDADE DE ITAPECERICA DA SERRA;FIT;Itapecerica da Serra;35;SP
FACULDADE POLITEC;FAP;Santa Bárbara d'Oeste;35;SP
CENTRO UNIVERSITÁRIO FLUMINENSE;UNIFLU;Campos dos Goytacazes;33;RJ
FACULDADE DE TECNOLOGIA DE CATALÃO;FATECA;Catalão;52;GO
FACULDADE DE TECNOLOGIA INTENSIVA;FATECI;Fortaleza;23;CE
FACULDADE DO MEIO AMBIENTE E DE TECNOLOGIA DE NEGOCIOS;FAMATEC;Brasília;53;DF
FACULDADE TECNOLOGIA EDUVALE - AVARÉ;FATEC EDUVALE;Avaré;35;SP
Faculdade SOCIESC de Curitiba;SOCIESC;Curitiba;41;PR
FACULDADE DE CIÊNCIAS GERENCIAIS;;São Joaquim da Barra;35;SP
FACULDADE DE TECNOLOGIA FAMA;FAMA;Recife;26;PE
FACULDADE ICESP;ICESP;Brasília;53;DF
FACULDADE DE TECNOLOGIA DE GRAVATAÍ;FAQI;Gravataí;43;RS
FACULDADE TECNOLÓGICA INAP;FAT- INAP;Belo Horizonte;31;MG
FACULDADE DE TECNOLOGIA JARDIM;FATEJ;Santo André;35;SP
FACULDADE DE ROSEIRA;FARO;Roseira;35;SP
FACULDADE DE TECNOLOGIA PEDRO ROGÉRIO GARCIA;FATTEP;Concórdia;42;SC
FACULDADE DE TECNOLOGIA DE CURITIBA;FATEC-PR;Curitiba;41;PR
Faculdade Estácio da Paraíba;ESTÁCIO PARAÍBA;João Pessoa;25;PB
FACULDADE DE TECNOLOGIA EQUIPE DARWIN;FTED;Brasília;53;DF
FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE PORTO ALEGRE;Ftec Porto Alegre;Porto Alegre;43;RS
FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE BENTO GONÇALVES;Ftec Bento Gonçalves;Bento Gonçalves;43;RS
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;IFFarroupilha;Santa Maria;43;RS
FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA;FATECIB;Goiânia;52;GO
FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL;FATESG;Goiânia;52;GO
ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG;ESEG;São Paulo;35;SP
FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE;FATEC SENAI;Porto Alegre;43;RS
INSTITUTO CATÓLICO DE ESTUDOS SUPERIORES DO PIAUÍ;ICESPI;Teresina;22;PI
FACULDADE DE CERES;FACER;Ceres;52;GO
FACULDADE JOAQUIM NABUCO - PAULISTA;FJN;Paulista;26;PE
FACULDADE MAURÍCIO DE NASSAU DE ARACAJU;;Aracaju;28;SE
FACULDADE JATAIENSE;FAJA;Jataí;52;GO
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS E DE TECNOLOGIAS DE AGUA BOA;FACESA;Água Boa;51;MT
Faculdade Maurício de Nassau Manaus;;Manaus;13;AM
FACULDADE ANHANGUERA DE SANTA BÁRBARA;;Santa Bárbara d'Oeste;35;SP
FACULDADE ANHANGUERA DE TAUBATÉ;;Taubaté;35;SP
FACULDADE DE TECNOLOGIA SENAI SÃO JOSÉ;SENAISC;São José;42;SC
FACULDADE DE TECNOLOGIA SENAI ITAJAÍ;FATEC SENAI ITAJAÍ;Itajaí;42;SC
FACULDADE DE TECNOLOGIA DE PIRACICABA;FATEP;Piracicaba;35;SP
FACULDADE JOAQUIM NABUCO RECIFE;FJN;Recife;26;PE
FACULDADE METROPOLITANA DE RIO DO SUL;FAMESUL;Rio do Sul;42;SC
FACULDADE DE TECNOLOGIA SENAC GOIÁS;;Goiânia;52;GO
CENTRO UNIVERSITÁRIO BARRIGA VERDE;UNIBAVE;Orleans;42;SC
CENTRO DE ENSINO SUPERIOR DE UBERABA;CESUBE;Uberaba;31;MG
FACULDADE NOSSA CIDADE;FNC;Carapicuíba;35;SP
FACULDADE JK DE TECNOLOGIA;FACJK;Brasília;53;DF
FACULDADE NAZARENA DO BRASIL;FNB;Campinas;35;SP
FACULDADE PERUIBE;FPBE;Peruíbe;35;SP
FACULDADE ALIANÇA;FACE;Teresina;22;PI
FACULDADE MINEIRENSE;FAMA;Mineiros;52;GO
FACULDADE DE TECNOLOGIA ROGACIONISTA;ROGA;Brasília;53;DF
FACULDADE DE ENSINO SUPERIOR DO NORDESTE;FAESNE;João Pessoa;25;PB
FACULDADE DE TECNOLOGIA CÉSAR LATTES;;Itu;35;SP
Faculdade ESAMC São Paulo - ESAMC;ESAMC;São Paulo;35;SP
FACULDADE PEDRO LEOPOLDO;FPL;Pedro Leopoldo;31;MG
INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSORA NAIR FORTES ABU-MERHY;ISEFOR;Além Paraíba;31;MG
FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE;PIT-FATEC;Belo Horizonte;31;MG
FACULDADES INTEGRADAS DE CACOAL;UNESC;Cacoal;11;RO
FACULDADES INTEGRADAS PITÁGORAS;FIP-MOC;Montes Claros;31;MG
INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIÁS;IFITEG;Goiânia;52;GO
FACULDADE DE INHUMAS - FAC-MAIS;FACMAIS;Inhumas;52;GO
FACULDADE DE TECNOLOGIA DE PORTO ALEGRE;FAQI;Porto Alegre;43;RS
FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Manaus;13;AM
FACULDADE DO VALE ELVIRA DAYRELL - FAVED;FAVED;Virginópolis;31;MG
FACULDADE INTEGRAÇÃO TIETE;FIT;Tietê;35;SP
FACULDADE DE TECNOLOGIA SENAC JARAGUÁ DO SUL;;Jaraguá do Sul;42;SC
FACULDADE DE TECNOLOGIA SENAI CETIND;;Lauro de Freitas;29;BA
FACULDADE DO CENTRO EDUCACIONAL MINEIRO - FACEM;FACEM-BH;Belo Horizonte;31;MG
FACULDADE DE TECNOLOGIA AMÉRICA DO SUL;;Maringá;41;PR
FACULDADE DE TECNOLOGIA DE PALMAS;FTP;Palmas;17;TO
FACULDADE DE CIÊNCIAS SOCIAIS DOS PALMARES;FACIP;Palmares;26;PE
FACULDADE DE TECNOLOGIA ÁLVARES DE AZEVEDO;FAATESP;São Paulo;35;SP
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS;IF SUL DE MINAS;Pouso Alegre;31;MG
FACULDADE PITÁGORAS DE BETIM;PITÁGORAS-BETIM;Betim;31;MG
FACULDADE TERRA NORDESTE;FATENE;Caucaia;23;CE
CENTRO UNIVERSITÁRIO DE MINEIROS;UNIFIMES;Mineiros;52;GO
FACULDADE DE BALSAS;UNIBALSAS;Balsas;21;MA
FACULDADE PANAMERICANA DE JI-PARANÁ;;Ji-Paraná;11;RO
FACULDADE JK - UNIDADE I - GAMA;;Brasília;53;DF
FACULDADES INTEGRADAS BARROS MELO;FIBAM;Olinda;26;PE
FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE;FATEC SENAI BH;Belo Horizonte;31;MG
FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS;FEMASS;Macaé;33;RJ
FACULDADE UNIGRAN CAPITAL;UNIGRAN CAPITAL;Campo Grande;50;MS
FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN;FACENE/RN;Mossoró;24;RN
ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA;ESPA;Guarulhos;35;SP
FACULDADE RIO CLARO;;Ijuí;43;RS
FACULDADE CIDADE DE GUANHÃES - FACIG;FACIG;Guanhães;31;MG
FACULDADE METROPOLITANA DA AMAZÔNIA;FAMAZ;Belém;15;PA
FACULDADE METROPOLITANA DE MARABÁ;METROPOLITANA;Marabá;15;PA
FACULDADE DOM PEDRO II DE TECNOLOGIA;FAB;Salvador;29;BA
FACULDADE PASCHOAL DANTAS;FPD;São Paulo;35;SP
FACULDADE ANHANGUERA JARAGUÁ DO SUL;FATEJA;Jaraguá do Sul;42;SC
FACULDADE DE TECNOLOGIA DO VALE DO IVAÍ;FATEC-IVAI;Ivaiporã;41;PR
FACULDADES INTEGRADAS CAMPO-GRANDENSES;FIC;Rio de Janeiro;33;RJ
UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Cruz das Almas;29;BA
FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;Dourados;50;MS
FACULDADE REGIONAL PALMITOS;FAP;Palmitos;42;SC
CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Lins;35;SP
CENTRO UNIVERSITÁRIO TIRADENTES;FITS;Maceió;27;AL
FACULDADE ADVENTISTA DA BAHIA;FADBA;Cachoeira;29;BA
FACULDADE DE TECNOLOGIA SENAI CAMPO GRANDE;;Campo Grande;50;MS
FACULDADE SÃO FRANCISCO DA PARAÍBA;FASP;Cajazeiras;25;PB
FACULDADE HERRERO;FATEC;Curitiba;41;PR
ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE;ESTÁCIO FATERN;Natal;24;RN
FACULDADE CENTRO MATO-GROSSENSE;;Sorriso;51;MT
FACULDADE DE TECNOLOGIA MACHADO DE ASSIS;FAMA;Curitiba;41;PR
FACULDADE DO NORTE GOIANO;FNG;Porangatu;52;GO
FACULDADE APOGEU;APOGEU;Brasília;53;DF
FACULDADE DE TECNOLOGIA FATEP;FATEP;Rio Claro;35;SP
FACULDADE DE OURO PRETO DO OESTE;UNEOURO;Ouro Preto do Oeste;11;RO
FACULDADE CATÓLICA DE RONDONIA;FCR;Porto Velho;11;RO
FACULDADE REGES DE RIBEIRÃO PRETO;;Ribeirão Preto;35;SP
FACULDADE DE CIÊNCIAS GERENCIAIS EM VOTUPORANGA;;Votuporanga;35;SP
FACULDADE DE CIÊNCIAS GERENCIAIS BARÃO DE JUNDIAÍ;FCG;Jundiaí;35;SP
FACULDADE DE ENSINO SUPERIOR KM 125;;Cornélio Procópio;41;PR
FACULDADE DE TECNOLOGIA ASSESSORITEC;;Joinville;42;SC
FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE;FAEMA;Ariquemes;11;RO
FACULDADE ANHANGUERA DE CAXIAS DO SUL;FACS;Caxias do Sul;43;RS
FACULDADE DE TECNOLOGIA TECMED;TECMED;São José do Rio Preto;35;SP
FACULDADE ANGLO-AMERICANO DE JOÃO PESSOA;FAAJP;João Pessoa;25;PB
FACULDADE ANGLO-AMERICANO DE CAXIAS DO SUL;FAACS;Caxias do Sul;43;RS
FACULDADE DO PLANALTO;;Passo Fundo;43;RS
FACULDADE ANHANGÜERA DE SÃO JOSÉ;;São José dos Campos;35;SP
FACULDADE ANHANGÜERA DE SOROCABA;FSO;Sorocaba;35;SP
FACULDADE ANHANGÜERA DE PIRACICABA;;Piracicaba;35;SP
FACULDADE DE AGRONEGÓCIO PARAÍSO DO NORTE;FAPAN;Paraíso do Norte;41;PR
FACULDADE DELTA;FACULDADE DELTA;Goiânia;52;GO
Instituto Superior de Ciencias Policiais;ISCP;Brasília;53;DF
Faculdade Gran Tietê;FGT;Barra Bonita;35;SP
Faculdade de Tecnologia de Carapicuiba;FATEC;Carapicuíba;35;SP
Faculdade de Tecnologia de Catanduva;FATEC Catanduva;Catanduva;35;SP
FACULDADE PESTALOZZI DE FRANCA;FPF;Franca;35;SP
FACULDADE DUARTE COELHO;FDC;Surubim;26;PE
Faculdade do Bico do Papagaio;FABIC;Augustinópolis;17;TO
Faculdade Rio Sono;riso;Pedro Afonso;17;TO
Faculdade Mário Quintana;FAMAQUI;Porto Alegre;43;RS
Faculdade Cultura Inglesa;FCI;São Paulo;35;SP
Faculdade Para o Desenvolvimento do Sudeste Tocantinense;FADES;Dianópolis;17;TO
FACULDADE DEVRY DE SÃO LUÍS;;São Luís;21;MA
FACULDADE DE EDUCAÇÃO E TECNOLOGIA DA AMAZÔNIA;FAM;Abaetetuba;15;PA
INSTITUTO EDUCATIE;EDUCATIE;São Paulo;35;SP
Faculdade Leonardo da Vinci - Santa Catarina;;Timbó;42;SC
Faculdade Melies de Tecnologia;Melies;São Paulo;35;SP
Faculdade Talles de Mileto;;Parnamirim;24;RN
FACULDADE SENAI RIO;;Rio de Janeiro;33;RJ
CENTRO SUPERIOR DE ESTUDOS JURÍDICOS CARLOS DRUMMOND DE ANDRADE;CSEJCDA;São Paulo;35;SP
Faculdade do Norte de Mato Grosso;AJES;Guarantã do Norte;51;MT
Centro Universitário - Católica de Santa Catarina em Joinville;Católica em Joinvile;Joinville;42;SC
FACULDADE UNILAGOS;UNILAGOS;Mangueirinha;41;PR
Faculdade Brasileira de Tributação;FBT;Porto Alegre;43;RS
Faculdade Cesmac do Sertão;CESMAC Sertão;Palmeira dos Índios;27;AL
Faculdade Cesmac do Agreste;CESMAC Agreste;Arapiraca;27;AL
INSTITUTO SUPERIOR DE INOVAÇÃO E TECNOLOGIA;ISITEC;São Paulo;35;SP
Faculdade de Tecnologia SENAC Criciúma;Senac Criciúma;Criciúma;42;SC
FACULDADE MAURÍCIO DE NASSAU DE SÃO LUÍS;FMN SÃO LUÍS;São Luís;21;MA
Faculdade Teológica Betânia;FATEBE;Curitiba;41;PR
Faculdade Integrada de Araguatins;FAIARA;Araguatins;17;TO
FACULDADE GIANNA BERETTA;;São Luís;21;MA
Faculdade de Tecnologia dos Inconfidentes;FATEC;Itabirito;31;MG
Faculdade de Educação em Ciências da Saúde;FECS;São Paulo;35;SP
Faculdade de Tecnologia CNA;FATECNA;Brasília;53;DF
FACULDADE SANTO AGOSTINHO DE VITÓRIA DA CONQUISTA;FASAVIC;Vitória da Conquista;29;BA
FACULDADE Profissional;FAPRO;Curitiba;41;PR
FACULDADE DE SAÚDE SANTO AGOSTINHO DE VITÓRIA DA CONQUISTA;FASA;Vitória da Conquista;29;BA
Faculdade de Tecnologia do SENAI Horácio Augusto da Silveira;;São Paulo;35;SP
Faculdade Doctum de Guarapari;DOCTUM;Guarapari;32;ES
Faculdade do Maciço do Baturité;FMB;Baturité;23;CE
Faculdade Galileu;FG;Botucatu;35;SP
FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE;;Campinas;35;SP
FACULDADE DE TECNOLOGIA SENAI GASPAR RICARDO JUNIOR;;Sorocaba;35;SP
Faculdade de Ciências da Saúde de Serra Talhada;FACISST;Serra Talhada;26;PE
FACULDADE CAPITAL FEDERAL;FECAF;Taboão da Serra;35;SP
Faculdade de Tecnologia do Tatuapé;FATEC-TT;São Paulo;35;SP
Faculdade de Tecnologia de Jacareí;FATEC Jacareí;Jacareí;35;SP
Faculdade de Tecnologia de Pompeia - Shunji Nishimura;FATEC Pompeia;Pompéia;35;SP
Faculdade de Tecnologia de Itaquera;FATEC ITAQUERA;São Paulo;35;SP
Faculdade de Tecnologia de Taubaté;FATEC TAUBATÉ;Taubaté;35;SP
CISNE - FACULDADE DE QUIXADÁ;CFQ;Quixadá;23;CE
CISNE - Faculdade Tecnológica de Quixadá;CFTQ;Quixadá;23;CE
Faculdade de Tecnologia de Diadema Luigi Papaiz;FATEC DIADEMA;Diadema;35;SP
UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;Marabá;15;PA
Universidade Estadual do Paraná;UNESPAR;Paranaguá;41;PR
UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;Barreiras;29;BA
UNIVERSIDADE FEDERAL DO CARIRI;UFCA;Juazeiro do Norte;23;CE
UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;Itabuna;29;BA
Faculdade de Tecnologia de São Roque;FATEC-SR;São Roque;35;SP
FACULDADE RAIMUNDO MARINHO DE PENEDO;;Penedo;27;AL
FACULDADE PARA O DESENVOLVIMENTO SUSTENTÁVEL DO NORDESTE;FADESNE;Maracanaú;23;CE
Faculdade de Tecnologia de São Carlos;FATEC São Carlo;São Carlos;35;SP
Faculdade de Tecnologia Sebrae;FATEC SEBRAE;São Paulo;35;SP
INSTITUTO MASTER DE ENSINO PRESIDENTE ANTÔNIO CARLOS;IMEPAC;Araguari;31;MG
Faculdade de Tecnologia de Cotia;FATEC COTIA;Cotia;35;SP
Faculdade de Educação Tecnológica do Estado do Rio de Janeiro;FAETERJ CAXIAS;Duque de Caxias;33;RJ
Faculdade de Tecnologia de Campinas;FATEC CAMPINAS;Campinas;35;SP
Faculdade de Tecnologia Jorge Caram Sabbag;FATEC Bebedouro;Bebedouro;35;SP
Faculdade de Tecnologia de Assis;FATEC Assis;Assis;35;SP
Faculdade de Tecnologia de Santana de Parnaíba;FATEC-SPB;Santana de Parnaíba;35;SP
Academia Militar das Agulhas Negras;AMAN;Resende;33;RJ
Escola de Educação Física do Exército;EsEFEx;Rio de Janeiro;33;RJ
FACULDADES NETWORK - CAMPUS SUMARÉ;;Sumaré;35;SP
FACULDADE DE TECNOLOGIA DE MACAPÁ;FTA;Macapá;16;AP
FACULDADE ANGLO-AMERICANO DE CHAPECÓ;FAACH;Chapecó;42;SC
FACULDADE DE EDUCAÇÃO E CULTURA DE VILHENA;FAEV;Vilhena;11;RO
FACULDADE PITÁGORAS DE VOTORANTIM - SOROCABA;-;Votorantim;35;SP
Faculdade Pitágoras de Tecnologia de Betim;PIT Betim;Betim;31;MG
FACULDADE IDEAL PAULISTA;FIP;Tatuí;35;SP
FACULDADE DE TECNOLOGIA DO ISTITUTO EUROPEO DI DESIGN;IED SP;São Paulo;35;SP
FACULDADE DE TECNOLOGIA INSPIRAR;Inspirar;Curitiba;41;PR
FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR;FACEP;Pau dos Ferros;24;RN
INSTITUTO NACIONAL DE ENSINO SUPERIOR E PÓS-GRADUAÇÃO PADRE GERVÁSIO;INAPÓS;Pouso Alegre;31;MG
FACULDADE DE CIÊNCIAS APLICADAS E TECNOLÓGICAS DO LITORAL SUL;FACSUL;Itanhaém;35;SP
FACULDADE EVANGÉLICA DE TAGUATINGA;FE TAGUATINGA;Brasília;53;DF
FACULDADE DE TECNOLOGIA E DESENVOLVIMENTO DE COMPETÊNCIAS;FDC;Belém;15;PA
FACULDADE DO SERTÃO BAIANO;FASBE;Monte Santo;29;BA
FACULDADE DE TECNOLOGIA DO RIO DE JANEIRO;FATERJ;Rio de Janeiro;33;RJ
FACULDADE PRISMA;FAP;Montes Claros;31;MG
FACULDADE DE TECNOLOGIA FAESA - VILA VELHA;CETFAESA;Vila Velha;32;ES
ESCOLA DE DIREITO DE BRASÍLIA;EDB;Brasília;53;DF
FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE;FACO;Cruzeiro do Oeste;41;PR
FACULDADE DE TECNOLOGIA LA SALLE - ESTRELA;FACSALLE;Estrela;43;RS
FACULDADE METROPOLITANA SÃO CARLOS;FAMESC;Quissamã;33;RJ
FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ;FMN Mangabeiras;Maceió;27;AL
FACULDADE METROPOLITANA SÃO CARLOS BJI;FAMESC-BJI;Bom Jesus do Itabapoana;33;RJ
FACULDADE MOGIANA DO ESTADO DE SÃO PAULO;FAMOESP;Mogi Guaçu;35;SP
FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - BENTO CONÇALVES;FTSG;Bento Gonçalves;43;RS
FACITEN - FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE NATAL;FACITEN;Natal;24;RN
FACULDADE BRASILEIRA DE ESTUDOS AVANÇADOS;FABEA;São Luís;21;MA
FACULDADE DE MÚSICA SOUZA LIMA;FMSL;São Paulo;35;SP
FACULDADE SETE LAGOAS;FACSETE;Sete Lagoas;31;MG
ESCOLA SUPERIOR DE AVIAÇÃO CIVIL;ESAC;Campina Grande;25;PB
FACULDADE DE TECNOLOGIA SAINT PAUL;;São Paulo;35;SP
FACULDADE DE TECNOLOGIA FINACI;FINACI;São Paulo;35;SP
FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DO XINGU E AMAZÔNIA;FACX;Altamira;15;PA
FETAC - FACULDADE DE EDUCAÇÃO, TECNOLOGIA E ADMINISTRAÇÃO DE CAARAPÓ;FETAC;Caarapó;50;MS
FACULDADES UNIDAS DE PESQUISA, CIÊNCIAS E SAÚDE LTDA;FAPEC;Jequié;29;BA
